,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL,SD_OTI,SD_P14,SD_OT3,SD_conc,SD_SL,pearson_corr_OTI,pearson_corr_P14,pearson_corr_OT3,pearson_corr_conc,pearson_corr_SL
739,distinctive-sweep-552,run_cbbe63b3ac731f4ff503940445900e7d,0.5698787569999695,1.2449010848755584,4.9427054980947185,2.681844598862918,0.8356946844191483,1.725684443741098,1.0107977026164647,4.915269461077845,2.479241945672773,0.8356946844191478,1.4480218388985604,0.5633150075178049,0.5378029197045608,0.47900919452159757,0.5884345756241289,0.5090263348249314,0.6156514015500746,0.27884013697291476,-0.08699593553766849,,0.4097326025766333
740,breezy-sweep-553,run_eb267304a26acf2aa6859a5f5e5eb983,0.5835354328155518,1.3014294830887043,5.162193794229721,2.7389387239418816,0.7395568655351153,1.8206876087988602,1.0271218889597953,5.129368535655962,2.4095767530006316,0.7395568655351131,1.4512304162050955,0.5883993809182436,0.4941323072280579,0.4734730070555183,0.5739489696770581,0.4405445126273654,0.5850797249496544,0.31965583704851075,-0.07794793794926602,,0.39187572465763937
741,treasured-sweep-554,run_6d35793fcb37f4a30925f114cbd0453b,0.5679642558097839,1.3624888321633692,4.692651061513338,2.060833859759949,1.237239556865535,1.8253639816426646,0.9076068921506073,4.631409907457814,1.3787113076437127,1.2372395568655363,1.4936501028643767,0.5633681230227598,0.5153183220406997,0.3393466462343965,0.5966995508320848,0.5052735082979546,0.5626497955226604,0.41700300273459345,0.036317507845586156,,0.4023999263303086
742,easy-sweep-555,run_dfec482126e52e4ec6e735becd5c34c8,0.5849393606185913,1.3338991703892786,3.9014970059880247,2.1212002526847753,1.289597520073178,1.6670873555942394,0.9265730695596673,3.7398203592814383,1.5338092229943125,1.2895975200731784,1.1218032916600729,0.5778192090591118,0.4467498263208361,0.332778309868148,0.5859386158677112,0.40854356856953006,0.5580988506946264,0.3839944529858776,0.07620827585653381,,0.45832257366418305
743,clear-sweep-556,run_c8538a8349240e066ca593fb03c9f3fe,0.6141672134399414,1.2622590938098277,5.094011976047905,2.6942387871130755,0.6643713792052037,1.7498377907896816,1.0141416719846834,5.031301034295047,2.3376373973468096,0.6643713792052016,1.3951930685234994,0.5710334412994236,0.500701936942746,0.4777714459023721,0.7127857921776191,0.43585181903043596,0.5771791550583238,0.29614768420251214,0.003110614544145379,,0.41473080506151583
744,sweepy-sweep-557,run_e02e66debde96c6b44402b631d692701,0.6082960963249207,1.2673005743458836,5.104763200870986,2.712128869235628,0.6970423823559304,1.7293875613229936,1.0315890236119982,5.060669569951006,2.4069867340492723,0.6970423823559293,1.3523104921664815,0.543030496481086,0.47796479729895586,0.48813284168183124,0.6812704455576049,0.4414655001561104,0.5758955373312162,0.3332801989217908,0.0034411227526085497,,0.4289215170315086
745,super-sweep-558,run_2891dcf5d598955fb0bdbf71bcf19bc9,0.593490719795227,1.2942693044033182,5.3182906913445835,2.4535818066961466,0.6577192804146762,1.9900656749485677,1.0298404594767077,5.276156777354379,2.086771951989893,0.6577192804146766,1.6839887640449438,0.5242637852550167,0.5122024681508668,0.45391629154295565,0.5973256325571319,0.4663733116485608,0.5593211452237938,0.2811032714217252,-0.06254210154575018,,0.30785870148898675
746,feasible-sweep-559,run_3875ccf535b8e619f9d8202762c89807,0.6433950066566467,1.1294192724952135,4.709036472509527,2.011269740998104,0.8250736863502388,1.7614733343883526,0.8215698787492023,4.637506804572673,1.4716740366392929,0.8250736863502407,1.4624465896502608,0.6315689032226549,0.4507740409915583,0.4293560642339495,0.625348296979372,0.47246461517761584,0.6210324205604862,0.3743222083725466,0.02122365002383403,,0.4039820201377895
747,generous-sweep-560,run_99031d048fa5db37073005be8c50f505,0.6202935576438904,1.20089342693044,4.3908818726184,2.0964371446620333,1.1493190364874477,1.8297713245766734,0.8783407785577538,4.2884866630375615,1.6375615919140858,1.1493190364874484,1.3151091944928,0.6076130697967583,0.40605782540543905,0.4198577722440379,0.5197403253770425,0.39150950625017344,0.5950009775925817,0.28714334958667864,-0.05479747645441074,,0.37900026855008273
748,noble-sweep-561,run_18bf724cd5fb034843cd83b405f2c2f7,0.5398851037025452,1.5047989789406508,4.708573761567774,2.561806696146556,0.9075820713487142,1.7167352429181832,1.1645564773452455,4.641453456722917,2.0796967782691094,0.9075820713487135,1.3231365722424437,0.540349062623865,0.5290584045651445,0.45456022730900614,0.6698035052630075,0.44408237255070093,0.5110796628220714,0.3918664514869002,0.04698488839749232,,0.44286706277801197
