,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL
67,earthy-sweep-75,run_8c3da659a5f6e2fe24eae7f693500a0e,0.6017868518829346,0.8294320357370772,2.5241426238432236,1.2607833228048013,0.5668360605752617,1.1731128343092263,0.6426292278238672,2.351687534022865,0.3842198357548954,0.5668360605752626,0.969014084507043
68,rare-sweep-76,run_28befb000a6fefd1e04f545b98de385a,0.5698787569999695,0.91446075303127,2.710751224823082,1.24433354390398,0.5233458684825695,1.2715461307168856,0.7217868538608803,2.565405552531301,0.3483133291219199,0.5233458684825691,1.11207469536319
69,cool-sweep-77,run_0d6327bb015c2a9bd863156d8321f89a,0.5849393606185913,0.8450797702616466,2.3154872074033763,1.3045230574857867,0.5614188433783921,1.1325051432188638,0.5897638800255257,2.049618943930323,0.3656222362602653,0.5614188433783931,0.7839056812786834
70,glad-sweep-78,run_2363e1f0001fa1de55f7725cdb8976b0,0.5417996048927307,0.9280153158902361,1.8907185628742522,1.3804548325963362,0.8045939628010977,1.003932584269663,0.5631908104658567,1.5754218835057159,0.26171825647504765,0.8045939628010984,0.6440971672733029
71,rosy-sweep-80,run_8a207e78af5d14aad85ff84dc54df873,0.6080408692359924,0.804058710912572,2.387506804572674,1.310334807327859,0.5399532472812278,1.0646858680170914,0.605564773452457,2.1970876428960273,0.39725837018319676,0.5399532472812285,0.7547634119322678
72,clean-sweep-81,run_62992d87ca9184e8d67bfc835cb2351b,0.5978302359580994,0.8230759412890876,2.318590092542189,1.3091219204042956,0.5954771826405123,1.0829561639499923,0.5761327377153798,2.0633913990201425,0.3467719519898936,0.5954771826405115,0.7373951574616229
73,clean-sweep-82,run_a91b10afb595170c18a1bc15696434d6,0.5452457070350647,0.9121633694958521,1.7918617310832887,1.2953000631711942,0.9213944506555545,1.0584981800917868,0.5604084237396293,1.526646706586826,0.24334807327858377,0.9213944506555553,0.83294033866118
74,polished-sweep-83,run_5d3b85e4f87dc5f379f23abc314f11db,0.5407785773277283,0.8992724952137843,2.097250952640175,1.295830701200253,0.8933834739302775,1.1569235638550404,0.5580855137204843,1.8232172019597173,0.3216045483259631,0.893383473930277,0.8076277892071528
75,vivid-sweep-84,run_2092db915c1f319dadfacaf2212a79c2,0.530312716960907,1.038264199106573,2.2349755035383785,1.4688439671509794,0.8256021953450554,1.2140291185314132,0.6016592214422468,2.001333696243877,0.3231711939355653,0.8256021953450567,0.8380519069473019
76,fine-sweep-85,run_96ad4cad219a448364c1b218a3d96c99,0.5161455273628235,1.0000000000000002,2.0349210669569953,1.4659633607075175,0.6842870210387235,1.1476103813894603,0.6358391831525206,1.7715568862275453,0.24903348073278647,0.6842870210387241,0.6596376008862166
77,noble-sweep-86,run_1a25343d0adb913f700a35af9b98eae0,0.561582624912262,0.9011869814932995,2.4146706586826356,1.207567909033481,0.5146559609716435,1.0783668301946512,0.7088194001276324,2.281845400108874,0.2712192040429571,0.5146559609716436,0.8804874188953947
78,dry-sweep-87,run_1e414b9b14e251fe9209b17ce84d1f15,0.5613273978233337,0.9339119336311424,2.880702231899838,1.3191282375236895,0.3819697123691432,1.259613862952999,0.7363369495851955,2.756151333696245,0.48390397978521804,0.38196971236914345,1.061322994144643
79,pleasant-sweep-88,run_d09a6172294ebe3176b4fd03d8a28229,0.5275048017501831,0.9734269304403319,1.8429776810016338,1.4352621604548326,0.7789714401870109,1.0627472701376801,0.5524952137843008,1.5228905824714212,0.2363992419456728,0.7789714401870098,0.6391517645197015
80,breezy-sweep-89,run_53ebefad1cdcf47f87f383af155d4234,0.5825143456459045,0.8884747925973197,2.6244692433315198,1.2735439039797856,0.44059355625571706,1.211884791897452,0.663586470963624,2.5157049537289073,0.32514213518635454,0.4405935562557175,1.0454660547554993
81,zesty-sweep-90,run_dfaf73cfd2523af85bb3a3965bd3545a,0.5401403903961182,0.9438162093171666,1.9454817637452375,1.4290713834491475,0.8195141782701495,1.0393574932742524,0.5582131461391194,1.6280076211213945,0.25416298168035456,0.8195141782701487,0.6620984332964073
82,icy-sweep-91,run_a1542d59e23dd3f538f316840f0a0c51,0.5965539216995239,0.8384684109763879,2.0931137724550912,1.3127100442198358,0.7526476267913406,1.0909558474442158,0.5590044671346519,1.7836962438758852,0.3343903979785212,0.7526476267913397,0.6936619718309862
83,wise-sweep-92,run_bcab4dd0d7298e09d2309dde9eab5f3f,0.5957881212234497,0.8257817485641353,2.054572672836147,1.261212886923563,0.7663990242910865,1.1109510998575725,0.5553031269942555,1.7632280892759937,0.3526847757422635,0.7663990242910871,0.7515113150815003
84,wandering-sweep-93,run_bb046c76838d097f7619880b0fe00dfb,0.5859604477882385,0.8807147415443523,2.57041371801851,1.2547441566645614,0.5231832503303182,1.196368096217756,0.6606253988513078,2.453592814371258,0.35015792798483875,0.5231832503303182,1.0265310966925145
