,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL,SD_OTI,SD_P14,SD_OT3,SD_conc,SD_SL,spearman_corr_OTI,spearman_corr_P14,spearman_corr_OT3,spearman_corr_conc,spearman_corr_SL
10,fluent-sweep-13,run_108e0561fefc3e6a531d31f15797f2a4,0.5818762183189392,0.8629227823867264,2.1701415351115956,1.3045230574857867,0.7741233865230207,1.1163079601202721,0.5866241225271223,1.8716113228089284,0.3339608338597597,0.7741233865230204,0.7593369203987975,0.5670824372664283,0.42697125800411334,0.3476389554001852,0.5550241131958528,0.41651631935896244,0.5505141107261442,0.3149325839632006,0.05238752253863921,,0.4257528998857376
11,fallen-sweep-14,run_27f191a08b1586229d0256f29eb9d284,0.7023612260818481,0.6069942565411616,2.5699782253674477,1.287087807959571,0.42511434088830174,1.2345307801867385,0.4536311423101467,2.3251224823081116,0.6539861023373343,0.4251143408883021,0.9155404336129126,0.6796659513686025,0.43080618927876574,0.5736883440283498,0.5563234857254528,0.4012582410313273,0.6756400777461451,0.22910392320353826,-0.196167156534254,,0.32817517427673426
12,dainty-sweep-15,run_7c4061aecc99bc279a895866df17db82,0.5508615374565125,0.9179834077855776,2.2778715296679373,1.2480480101073912,0.9602093708710234,1.2371419528406393,0.6018123803446079,2.02528579205226,0.3911433986102342,0.960209370871024,0.8520810254787149,0.5146417904650868,0.4829403696920589,0.3793257350828465,0.49147515088823057,0.41969837570094504,0.5231419781987442,0.31283311708425127,0.02578387502302812,,0.34079591193102987
13,blooming-sweep-16,run_d80c0f6eea35ee843896ffc69c57a4fe,0.5674537420272827,0.8714996809189535,2.312221012520415,1.2130764371446623,0.7297794491310092,1.1721791422693464,0.6137332482450545,2.046461622210126,0.37075173720783355,0.7297794491310077,0.9277575565754068,0.5140860350598995,0.4099599816576848,0.4166248443635667,0.5543922170838874,0.46244851799261916,0.5318296322642615,0.2779253720409249,0.02855913606784607,,0.3709250793644851
14,ancient-sweep-17,run_fe6eeb29ebea6e8c49456810d9b9d7e4,0.5395022630691528,0.9822335673261009,2.581682090364726,1.3227668982943779,0.585191584510621,1.2249802183889855,0.699400127632419,2.4553892215568878,0.35260897030953936,0.5851915845106209,1.0157065991454348,0.5146552012505639,0.5036881132884345,0.3683416339431089,0.6805878460410901,0.5155184155293229,0.48678245236451384,0.3459173672853096,0.03378549834873308,,0.37369230490681854
15,bright-sweep-18,run_5f69e1557fa6c506fe0723be06229c46,0.6040842533111572,0.8454881940012763,2.630566140446381,1.221516108654454,0.5219839414574652,1.2282797911061878,0.6565411614550088,2.5057974959172573,0.40451042324699926,0.5219839414574643,1.064313973730021,0.542768242703547,0.5163943768835632,0.4143305238961785,0.6704945651050827,0.5162230307499734,0.5390587409202433,0.3416618970423315,0.0007013009656689018,,0.352799348682381
16,solar-sweep-19,run_a808b19b0ecf392125e5f27a4b4f98af,0.5372048616409302,0.9405488194001277,2.6530484485574317,1.2747820593809225,0.4589998983636549,1.1415413831302421,0.7552776005105296,2.562357103973872,0.34161718256475115,0.45899989836365435,1.0134198449121696,0.48785183222069484,0.5259808479975406,0.38745602273090063,0.7521833235617721,0.5443032799266146,0.5098125243527437,0.33057176945870814,0.04144952572821577,,0.43047140005956436
17,magic-sweep-21,run_71d1292e7fb7c2c24cdab303a5d885ca,0.752265453338623,0.5174218251435865,2.636173108328798,1.3518003790271638,0.3978148185791239,1.3155325209685078,0.3968857689853217,2.444011976047905,0.8312950094756794,0.39781481857912404,1.076238328849501,0.7168662180217446,0.49616920395557,0.6471350126105417,0.5442858583959659,0.457275794247162,0.7152152419970719,0.20763148239070425,-0.3363290241191598,,0.277464485903364
18,prime-sweep-22,run_636412f8b249400d28d16d39f76370ba,0.5521378517150879,0.9038672622846203,2.3038922155688635,1.2866329753632346,0.5679947149100519,0.9908371577781295,0.6954690491384805,2.10280348394121,0.31743524952621693,0.5679947149100516,0.7384238012343725,0.534424142911049,0.46829771586068575,0.40662963317689876,0.6685374225679916,0.5035461622787764,0.5376080367836994,0.3484583615341102,0.08534124076703777,,0.5045918129760993
19,blooming-sweep-23,run_83fe0a672f06897c062294b5f11f3533,0.5623484253883362,0.9207913209955328,2.3765650517147536,1.1993809222994318,0.6935664193515602,1.1092736192435513,0.6621569878749207,2.243522046815461,0.34737839545167476,0.6935664193515607,0.8918025003956327,0.5160195950704457,0.5496833881111693,0.409555278868563,0.641340474244874,0.49860879419188725,0.5084318642805226,0.3912939649683293,0.037290201457634606,,0.43690116298183046
20,fanciful-sweep-24,run_50445bcaa8ceaba43882aae082c77d60,0.6116145253181458,0.774932992980217,3.0119488296135013,1.314251421351864,0.45452789917674563,1.3040117107137204,0.6533248245054238,2.88663581927055,0.6836260265319017,0.454527899176746,1.142119006171863,0.5597678546705359,0.5834444904245851,0.5563798167480765,0.5615896567220419,0.5212075863525487,0.5838412049896115,0.16798849790884757,-0.1936582886218253,,0.2899347446440284
21,fallen-sweep-25,run_1562d91fad12acb6549d3ac9bcb94d84,0.5359285473823547,0.933809827696235,2.570958083832336,1.267757422615288,0.5123183250330318,1.1252175977211585,0.7213273771537974,2.4736254763200876,0.33547694251421284,0.512318325033032,0.9798939705649621,0.469623697125536,0.5130811235669978,0.3713549149187498,0.7301357656154972,0.5244165768743764,0.5118801598769132,0.3517065248594483,0.045930302948165844,,0.43087882796598687
22,fiery-sweep-27,run_e370ace0b84869bf2b5214b7ee896f6b,0.7521378397941589,0.524007657945118,2.6817909635274915,1.3159949463044853,0.3481044821628214,1.2712929260959014,0.39463943841735766,2.506287425149702,0.7299178774478848,0.3481044821628205,1.0626206678271883,0.7368860516016846,0.4939398917634767,0.6007893560642339,0.6114756232826635,0.47779932433927746,0.7174807770964087,0.22621301795593912,-0.2564359836855717,,0.297912443755248
23,resilient-sweep-28,run_58d3d14066572ed9927250f1ee968602,0.5215060710906982,0.9730950861518827,2.0802123026673933,1.3540240050536958,0.8869295660128061,1.1139499920873557,0.5821314613911936,1.8172836145890057,0.46257738471256904,0.8869295660128069,0.7284617819275199,0.4993208736978438,0.4471129324423135,0.3647715736040609,0.5923240865326884,0.44350777680096587,0.5148705778993306,0.3380874481336226,0.06952106211562573,,0.44474761577995875
24,sandy-sweep-29,run_7078b8d9c8cd3bc8255a17fddb40397a,0.5469049215316772,0.9133375877472878,2.4310016330974418,1.2237397346809857,0.47485516820815127,1.0954264915334706,0.7145883854499047,2.3223462166575946,0.28569804169298896,0.47485516820815143,0.9285171704383616,0.48272455307084294,0.49481837531012846,0.37179548574529897,0.6843078356891921,0.49466521946087644,0.5128963807350452,0.36733048656341594,0.08076118021389707,,0.4220519908273727
25,giddy-sweep-30,run_1babcb914ce257ed9ba3b845cfe8fbb4,0.6359923481941223,0.7420038289725591,2.7623571039738715,1.321427668982944,0.5231832503303182,1.2963839215065676,0.567198468410977,2.582389765922702,0.6705622236260268,0.5231832503303191,1.0643218863744253,0.5745353067003494,0.4937229404142265,0.5634868946141813,0.5971066493122564,0.45951475807061437,0.5982109758791515,0.21575759620358567,-0.21114402834896676,,0.2916459035262587
26,grateful-sweep-31,run_9b78fcb9bd96c3308bc33d2938f7970b,0.5179323554039001,1.003446075303127,1.8770005443658144,1.4784207201516109,0.8361418843378391,1.0843013134989714,0.5663305679642627,1.5614861186717475,0.2511307643714476,0.8361418843378396,0.6702009811679062,0.5749781756528157,0.4661285981734844,0.3773334291096,0.6214092692918944,0.4815400268563307,0.5196938933022311,0.38304100539570085,0.10375690647904376,,0.5063893428924819
27,earthy-sweep-32,run_964915db92a4dd35e5be2ad20a1108f0,0.5514996647834778,0.9333503509891514,2.0719923788786074,1.389930511686671,0.9099197072873261,1.2176531096692516,0.5892533503509902,1.7797768100163316,0.35463044851547587,0.9099197072873259,0.833510049058395,0.538511680826553,0.4486681864377025,0.3141436005491173,0.580610637799422,0.40658941795072684,0.5233252700839124,0.3343429764579092,0.060122989742339004,,0.36560728381229535
28,crimson-sweep-33,run_1ca88cc51509526fcf8bb068d53f15fa,0.5628589391708374,0.8794639438417359,2.296652150244965,1.1763360707517374,0.5312430125012705,0.9874663712612756,0.6918442884492653,2.105797495917257,0.24890713834491415,0.531243012501271,0.6763253679379648,0.5395922611998275,0.4945524388845275,0.40813587459694156,0.6307297697040994,0.4811796943491324,0.5420875171136993,0.3250974657398449,0.11118668929619153,,0.4943167814881603
29,lucky-sweep-34,run_b2ebfefc789ec1a210442c2409717518,0.5410338044166565,0.9313848117421825,1.829804028307023,1.3323183828174354,0.758857607480435,1.0234056021522393,0.5825909380982772,1.5188622754491021,0.22525584333543855,0.7588576074804341,0.7329799018832087,0.5461259756737953,0.4359824208054757,0.34838297736487567,0.555193888209888,0.4431137138326055,0.5377173246168293,0.3611500029528497,0.11287803779821481,,0.4992558937294744
30,graceful-sweep-35,run_fb2bccb49b3e4209c72a85bdd12b8306,0.5871091485023499,0.8495979578813019,2.529041916167666,1.1879343019583075,0.6115153979062914,1.1009257793954739,0.6057689853222714,2.388486663037562,0.3222615287428925,0.6115153979062931,0.918998259218231,0.5497229706552075,0.5136078046961778,0.41440171758771505,0.6478967792338146,0.4919085777458199,0.5530685578910366,0.3681502594721451,0.05422326343980055,,0.4191154253169364
31,resilient-sweep-36,run_9e61d46c13372cff74cdc08867b04922,0.5345245599746704,0.9740140395660498,2.2615949918345133,1.3709033480732786,0.8945624555340991,1.2006171862636494,0.6058710912571793,2.0341589548176375,0.3735818066961456,0.8945624555340991,0.8910903623991134,0.5475746095414366,0.5116935782930384,0.3043820834530536,0.5672171816690318,0.45224026342891016,0.5200554024451834,0.3494844092837578,0.04231069567090058,,0.3776654582371084
32,good-sweep-37,run_6a4336108a29a03ef8a0d7f4391e850f,0.5309508442878723,1.016668793873644,2.5483124659771375,1.4772078332280483,0.6100823254395772,1.2721158411141005,0.6527121888959799,2.421257485029941,0.3286544535691734,0.6100823254395773,1.028216489950942,0.5844867003989618,0.5189689045953328,0.4198014238738307,0.7184783167233414,0.5549352538337851,0.4927604300222185,0.35546490811977016,0.04577722236767662,,0.3614197070643115
33,unique-sweep-38,run_af49a75bc3c8b94cd90b0b3efe42b565,0.558391809463501,0.8959029993618378,1.8969787697332618,1.3478584965255844,0.6567638987702001,1.0028881152081026,0.5524186343331212,1.6176102340773013,0.20804801010739232,0.6567638987701998,0.6862715619560062,0.5721403057640486,0.4513779099676493,0.34687577818216647,0.6226541334489283,0.4679569640897885,0.5619612985686092,0.3618985213679931,0.1248811586676688,,0.5302725359521734
34,fresh-sweep-39,run_b8109f6bd201376c6b1358c1f2a6fa4e,0.5462667346000671,0.9617613273771537,2.6062874251497017,1.270663297536324,0.6028763085679438,1.197024845703434,0.750146777281429,2.4635547087642906,0.36514213518635563,0.6028763085679453,1.0232473492641234,0.4795424191130974,0.5105809817241275,0.3841185390926795,0.6729884802510989,0.5205483355147547,0.4770413252028771,0.31259617156474867,0.025522760348678706,,0.38206815266732025
35,true-sweep-41,run_541f604de42eae32b8c51cd0876d7a7a,0.5827696323394775,0.8893171665603065,2.7430321175830166,1.2966898294377767,0.5434190466510824,1.2367542332647572,0.6441608168474801,2.620658682634733,0.35844598862918536,0.5434190466510826,1.0564250672574764,0.5507535743374996,0.5283007520866875,0.39154327490981067,0.6944892058228292,0.5476488743433885,0.5346267281332736,0.30136299199536126,0.03062723790347394,,0.3720701449348686
36,scarlet-sweep-42,run_57932bb11035b85fcf7fd7ff32b723ab,0.6186343431472778,0.7859093809827696,2.536989657049538,1.2895388502842704,0.4287834129484704,1.0750435195442318,0.6349968091895345,2.3660587915078937,0.5144535691724572,0.4287834129484701,0.8162367463206194,0.5675987331930965,0.4551973413955082,0.4455596526514063,0.6885642504708871,0.4818427006573932,0.5858970963719183,0.3082396138673306,0.01831555340749616,,0.44313300340712264
37,pious-sweep-43,run_26fd8d7b5760e206526a69390d4977d9,0.5498404502868652,0.9159412890874282,2.3154872074033763,1.2765255843335441,0.5318325033031813,0.9522788415888591,0.695800893426931,2.1348666303756128,0.34697409981048516,0.5318325033031798,0.6647175185947133,0.542038057982649,0.4558954153189572,0.42341506241420046,0.6981569537079167,0.4953291415365094,0.5323680186339519,0.3264572709706285,0.09614771446586891,,0.5190688821829162
38,prime-sweep-44,run_5e3f5ae71e31cfc0150dc8a7b8cd584b,0.5500957369804382,0.9605615826419912,2.2638268916712034,1.4232849020846494,0.7134464884642747,1.1653426175027695,0.5607147415443521,2.121203048448559,0.3259001895135824,0.7134464884642749,0.8826554834625744,0.5845838427266542,0.5326693097867293,0.2903628324234588,0.6747318459773781,0.5211216122757907,0.5241879145441827,0.3718489856374509,0.048280292474193236,,0.4206219724334468
39,gallant-sweep-45,run_28b8979f398b7b4197ce107771e7dc84,0.5955328941345215,0.8297894065092533,2.581301034295047,1.2566898294377766,0.49304807399125933,1.2002136413989557,0.6334907466496499,2.4175557974959188,0.4096399241945673,0.4930480739912603,1.0200110777021687,0.5198085453667874,0.4793695183998814,0.4189678510998308,0.6718876746215675,0.4846834486379302,0.5452200651042721,0.2701021328467222,-0.0026924780625921757,,0.3599394899295331
40,happy-sweep-47,run_9798cca34b65030f66c271e5587cf453,0.5118060111999512,1.0241991065730696,2.34896570495373,1.5016424510423247,0.6462140461429007,1.2656749485678114,0.5923420548819409,2.156151333696244,0.2855211623499682,0.6462140461428993,1.0127710080708974,0.5916666878873542,0.4769109199376563,0.3113130926156498,0.6901997392582047,0.5297001923827109,0.5112640704820757,0.32214951683762577,0.07040859241103915,,0.3675918073805149
41,twilight-sweep-48,run_5b2b0e19b09ff812966e6456eb8e612d,0.5517549514770508,0.9262029355456287,2.5130919978225377,1.2524447252053066,0.4017583087712166,1.0089966766893497,0.764671346522016,2.3639357648339696,0.49499684144030315,0.4017583087712186,0.8069868650102862,0.5447089476473566,0.5590407311760357,0.4470331705136801,0.7278584562296513,0.5318123822766532,0.5271560198476956,0.318763530639468,0.08462417646158599,,0.49963676739253055
42,eager-sweep-49,run_7c1fc6c1d67915c0af00f3ccb6cee459,0.6278238892555237,0.7510657306955967,2.5416167664670666,1.2259380922299434,0.567882914930379,1.2201693305902832,0.5795788130185064,2.3182090364725094,0.49752368919772705,0.5678829149303803,0.90265073587593,0.598680028029344,0.43740912376005775,0.4798962423778055,0.5506653154100791,0.411188704580758,0.5995516452112651,0.2350761935405501,-0.07130091740200775,,0.3421583245877609
43,breezy-sweep-50,run_c8ec8b1f54f5af0f4408690928d78b0b,0.61238032579422,0.8106955966815572,2.5758573761567787,1.298736576121289,0.4390181929057831,1.1074695363190379,0.6275686024250153,2.396434403919435,0.501743524952622,0.4390181929057817,0.853236271561956,0.5642107326331316,0.4546420910093782,0.4441625961753344,0.670702571788505,0.4685574817503935,0.5688829277371128,0.2921990574909471,0.007746861335914582,,0.4222205074320011
44,restful-sweep-51,run_9e3dc9f7494cafd971191f64e1114bf6,0.5574983954429626,0.9422080408423741,2.488051170386501,1.2436007580543276,0.5364163024697631,1.1614891596771642,0.746368857689853,2.380484485574306,0.3422994314592556,0.5364163024697638,0.9791185314131983,0.49027590978048974,0.546045946494726,0.3816235673466781,0.6893415029239128,0.5309766773504064,0.4930125930626269,0.3818788773626659,0.04069211057423347,,0.41280723006388526
45,mild-sweep-52,run_ead7e5d40d5729d2bf3fa36b1a501caf,0.549329936504364,0.8706573069559669,2.3775449101796418,1.0226279216677199,0.47031202357963214,0.9221237537585062,0.7620676451818768,2.2263200870985322,0.45800379027163685,0.4703120235796302,0.7411457509099546,0.5824920362849642,0.5772782328173892,0.5407974970468985,0.6599600988043799,0.56130216958328,0.5573400177986958,0.3720423839259178,0.1312760615956935,,0.5289635719277073
46,azure-sweep-53,run_0ca09761afae446ce76a1723535080a6,0.5549457669258118,0.9142310146777283,2.2943113772455095,1.3111939355653826,0.5410407561744079,0.9942870707390409,0.6777026164645816,2.101170386499728,0.29600758054327186,0.5410407561744077,0.7133248931793003,0.5388948829517595,0.44456092595106605,0.4056456916642722,0.6871282202207869,0.4953362907822686,0.5353361800225664,0.3402546116862676,0.08377466953799335,,0.5020667677099208
47,flowing-sweep-54,run_cdb737a20ba27fc49fe6102a8c3cd4b5,0.558391809463501,0.935137204850032,2.309009254218836,1.297195198989261,0.8166378697022055,1.170802342142744,0.550402042118698,2.115323897659227,0.34045483259633735,0.816637869702206,0.8521126760563378,0.5718222020803143,0.5602865083934786,0.32962088561121217,0.6273488801578481,0.5090595501616535,0.5331971241314463,0.359753503116357,0.04271088679218051,,0.4014973253693718
48,major-sweep-55,run_041bcf21262c4ee2d23f30f1ea9bad32,0.6560306549072266,0.7391959157626038,2.8965432770822,1.263436512950095,0.47228376867567845,1.2606662446589652,0.6275430759412894,2.764262384322266,0.580126342387871,0.47228376867567806,1.0608403228358916,0.6043060615422966,0.5422123997803792,0.5415587587395843,0.6148104230441608,0.5066595275027821,0.5848137699229259,0.21235955436113524,-0.15288532309585956,,0.3262968971579305
49,elated-sweep-56,run_58bb1abfc46aa2d8201e5c76877e3012,0.5931078791618347,0.838647096362476,2.5701959716929785,1.2810233733417564,0.5711962597824982,1.1867700585535688,0.63892788768347,2.3993739793140993,0.40675931775110563,0.5711962597824993,0.9914068681753447,0.5275220920759125,0.4763420794779471,0.39896513743894263,0.6706971639419818,0.4999789459631092,0.5474165556851595,0.2820923668888689,-0.001168145504830527,,0.38282798098246973
50,unique-sweep-57,run_e927e5c089a97d3786bcafedfc747af9,0.6047223806381226,0.8056668793873645,2.3670386499727822,1.2212886923562858,0.5698444963919097,1.0601598354169965,0.6317294192724959,2.164316820903649,0.3621099178774478,0.5698444963919106,0.7779791106187682,0.5651062624851211,0.4303617032115774,0.41807617405740194,0.640641960130756,0.4863481180554747,0.5725546288686983,0.3260587926994497,0.03820293187429418,,0.45207358578933554
51,polished-sweep-58,run_b0dd7ee80b722ec58a16b08402501bff,0.5831525325775146,0.8894703254626675,2.3411268372346226,1.3576373973468099,0.7005386726293323,1.1973809147016934,0.5367453733248225,2.1075939031028845,0.3300694883133297,0.7005386726293329,0.9099303687292288,0.5559197728552833,0.5612915958008363,0.3202115059221658,0.6407059734295149,0.519843448736647,0.5359450428443291,0.3383757451014131,0.049722574023385833,,0.38121528356225903
52,swift-sweep-59,run_4bf462003d5ab21a0afc216c797a35eb,0.609700083732605,0.7941289087428208,2.2528307022319005,1.205799115603285,0.6490293729037505,1.0651764519702485,0.592520740268028,2.002313554708766,0.35642451042324813,0.6490293729037501,0.7563301155246082,0.5883376796146177,0.41197032328689503,0.4311260096414775,0.5995141567663118,0.4714504278813224,0.5800507559622184,0.32654734596255125,0.03322427830035579,,0.45005256641069785
53,dazzling-sweep-60,run_c8f30c5b6840cd07ac4368185f1f399e,0.6154435276985168,0.8056924058710913,2.6295862819814926,1.1965508528111182,0.5099705254599045,1.1537743313815478,0.6397192086790036,2.5218018508437674,0.31771320277953397,0.5099705254599053,0.989555309384397,0.5686360216910613,0.5206797702282997,0.41700060658302207,0.7162894200860254,0.5128157160682241,0.566810213863932,0.3587808215631911,0.06256775874838928,,0.4066096440338374
54,olive-sweep-61,run_1e750e94e0e489e9005307f6fcaef6f3,0.5415443778038025,0.930721123165284,2.5904463799673394,1.2059001895135821,0.4867059660534608,1.1025478714986547,0.7354435226547552,2.453919433859553,0.3240050536955153,0.4867059660534617,0.9299889222978318,0.4831937786301228,0.5055999772444809,0.4066152667369026,0.7370890034430589,0.5068967117174712,0.509597347709941,0.3146213777446793,0.054680765390973926,,0.44415288357723753
55,lemon-sweep-62,run_e9aa27cdcbb06272b2d262427e06628a,0.5537970662117004,0.965003190810466,2.578851388132826,1.3945293746051801,0.5621302977944913,1.2385266656116474,0.6347415443522643,2.4578933043004914,0.36021478205938096,0.5621302977944906,0.996399746795379,0.5883315795421018,0.5486984544222563,0.40195607061903393,0.7371843162091942,0.5717027594167579,0.5162570448116558,0.35930847475444405,0.02799973892461379,,0.3826808988255763
56,hopeful-sweep-63,run_ec4bbc11aea5a3cb362f0622ee3958a9,0.5702616572380066,0.8771410338225909,2.2001360914534573,1.352305748578648,0.6885150929972559,1.1411378382655484,0.580676451818761,2.00928143712575,0.32226152874289443,0.6885150929972573,0.8630242126918815,0.5306009931105315,0.455270600255572,0.33292309165788714,0.6399005009908241,0.4451131150990182,0.5465691224023027,0.3502255512154053,0.05681498982240742,,0.41142428294889655
57,fluent-sweep-64,run_5ab0e4aa0c9a1a735ab957eda7c172f4,0.6044671535491943,0.8294830887045309,2.758002177463257,1.3066708780795961,0.3308974489277366,1.247721158411141,0.6613656668793881,2.63094719651606,0.4345041061276057,0.33089744892773887,1.0646383921506584,0.5142324290956526,0.5295375028707259,0.43834402834977493,0.7343100756394332,0.520966604991805,0.5534672307712796,0.28356761639187417,-0.015863864709349817,,0.34531287660881976
58,scarlet-sweep-65,run_741ea754599277dc9759589a6ba62ebd,0.6279515027999878,0.7752137843012126,2.5269188894937398,1.271042324699937,0.5852017481451367,1.1374742839056815,0.5960178685386092,2.331600435492652,0.47786481364497924,0.5852017481451366,0.8196550087039082,0.5951114876458387,0.4571638765274293,0.47888612201896374,0.5833620871981247,0.40641425764084826,0.5869765840208863,0.28778337062558396,-0.05814543721713809,,0.40455297888442693
59,valiant-sweep-66,run_49bc408d8693255a0a98dcf6ece991f5,0.5474154353141785,0.9813656668793875,2.4819542732716395,1.4510549589387243,0.6881796930582377,1.2332172812153823,0.5973452456924058,2.2869624387588474,0.3230448515476952,0.6881796930582377,0.9559740465263494,0.5685371055593761,0.5380412698149839,0.3693903840628292,0.6858533041485892,0.543853733053351,0.5021790109685793,0.32768419320073566,0.05119574118639841,,0.37386771968735916
60,copper-sweep-67,run_e09eab456f0c4b066f95da65a14d800d,0.5911933779716492,0.8847223994894702,2.667310832879696,1.3621351863550224,0.4645594064437443,1.217502769425542,0.6763752393107849,2.5842406096897124,0.34934933670246426,0.4645594064437446,1.0201614179458771,0.5328799187028167,0.5636366507135394,0.414825367940491,0.737921651066745,0.5570494307997558,0.5315202663588594,0.3654397528100223,0.03521477668865634,,0.3839499621109008
61,upbeat-sweep-68,run_da3e1ea814b22a865f2fbd1851985689,0.5359285473823547,0.9924186343331206,2.212493195427328,1.477182564750474,0.7143713792052039,1.1765943978477609,0.6180982769623488,2.0034567229178015,0.3329248262792181,0.7143713792052042,0.8619876562747266,0.5751266744592931,0.5958941968654484,0.3582496887271334,0.6539983684484846,0.5366144025815346,0.5023969467321929,0.3814461780797892,0.04593074886459568,,0.4065116330146994
62,ruby-sweep-70,run_8bdd55aac3b6dbf560af7880bae258f7,0.6395660638809204,0.7399617102744097,2.468726183995646,1.263436512950095,0.6236202866144934,1.277646779553727,0.5075175494575624,2.2338867719107247,0.49716993051168684,0.6236202866144933,0.9492562114258586,0.6110143174229785,0.41657097378456626,0.4534252785493088,0.5253411286913686,0.4267885680300104,0.6075230902654789,0.2650500675007291,-0.057050761377178044,,0.315351356795214
