,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL,SD_OTI,SD_P14,SD_OT3,SD_conc,SD_SL,spearman_corr_OTI,spearman_corr_P14,spearman_corr_OT3,spearman_corr_conc,spearman_corr_SL
945,mild-sweep-758,run_d5c5ce239f235d85f1206ec2734e517a,0.6068921685218811,1.3093809827696234,5.208655416439848,2.4271257106759307,0.6625673340786664,1.9393297990188318,1.027951499680919,5.151823625476321,1.9817182564750464,0.6625673340786691,1.6871617344516536,0.547746435639547,0.5240734523952074,0.4063708776298567,0.7213804110538603,0.5154871462466895,0.554096311282916,0.2907081741595132,0.04038418513053675,,0.3434263256631654
946,glowing-sweep-759,run_b21417f27e59277248a9f1d4e2db251c,0.5813656449317932,1.3478876834716014,5.140827436037017,2.2810107391029684,0.8201443236101229,1.9975549928786198,1.0944862795149977,5.0839956450734896,1.879987365761211,0.8201443236101229,1.7066466213008409,0.5106733457653825,0.49161866554308514,0.4496293458480988,0.6004742911876875,0.4792195589281391,0.5287132093930933,0.2428833626383812,-0.048337391391160826,,0.31297253104012734
947,glowing-sweep-760,run_357ac12cbf0bfd5bec39ed916722fa4b,0.5789406299591064,1.3595788130185067,4.573897659227001,2.0559949463044846,1.0848612663888606,1.7796803291660073,0.9359412890874285,4.495508982035928,1.350979153506,1.084861266388862,1.418199082133249,0.5718357459437402,0.5208777901544023,0.3367974012706318,0.6559569743811418,0.5024147963320253,0.5617972746372715,0.34718014685624743,0.0564094415135009,,0.42282615212896624
948,pretty-sweep-761,run_0891b84828cd77dc44622ab3db2a5f8e,0.5873643755912781,1.3117677089980855,4.1547087642896035,2.186228679722046,1.3004471999186908,1.7456045260325999,0.9138608806636884,4.042514970059882,1.588932406822489,1.300447199918691,1.1475510365564165,0.5770641388503568,0.40248233439556763,0.3675225872362162,0.5452421026676647,0.40590583030491767,0.5677936416377626,0.30895603704589575,0.048013874085247724,,0.4284546525790353
949,rich-sweep-762,run_d4a206862f432428fa3de69a793c8b9b,0.5697511434555054,1.399451180599872,4.701905280348394,2.0876058117498415,1.2095995528000811,1.9059067890489,0.8963241863433309,4.623516603157322,1.2602274162981675,1.20959955280008,1.5308949200822919,0.56193454724133,0.5663115946851002,0.3162149219423427,0.6546029723905611,0.5389083706756538,0.5449846010607534,0.34670702233363154,0.03804274595324217,,0.37096779264273155
950,azure-sweep-763,run_b3786931d327b557ab7ad734e7726f31,0.4869176745414734,1.6379323548181235,4.269406641262929,2.427858496525584,1.1835399939018192,1.930744579838582,0.9795022335673258,4.172400653238978,1.3646493998736575,1.1835399939018192,1.3308395315714512,0.5433204833908206,0.4840073260679858,0.3891191776011238,0.6428988370532989,0.5113816477229407,0.5094408544503736,0.37562625007066036,0.06148833356565107,,0.40923209827444623
951,treasured-sweep-764,run_93286146d1aff31b4bd237086bdfa397,0.5031269788742065,1.7720357370772173,5.101578660860098,2.71596967782691,1.3778636040247991,2.062193385029276,1.1147543075941306,5.009471965160588,1.7462792166771952,1.377863604024799,1.5571451178984015,0.6096185025843783,0.5372239440005561,0.46618954123168277,0.6605501454835736,0.5571072460699783,0.4409452791762482,0.2683423771246658,0.05021542680766619,,0.32549209881753544
952,deep-sweep-765,run_5548e619b4ac5636d07a674d5a72bc0c,0.5920867919921875,1.2972814294830886,3.856396298312467,2.009513581806696,1.3236812684215873,1.586449596455135,0.9372814294830897,3.7388132825258587,1.4579027163613394,1.3236812684215862,1.1299374901091936,0.5896222316556072,0.417958691939002,0.3981326820547202,0.5491256748600754,0.42247201816600083,0.5702243672524978,0.37542490747031826,0.09207477890603423,,0.4882053508280343
953,stellar-sweep-766,run_9dbcf1759449753ec32e0012c81abe5d,0.5733247995376587,1.4423229100191446,4.814942841589548,2.329071383449147,1.0642443337737573,1.9720090204146226,1.0469432035737076,4.713527490473599,1.6819835754895778,1.0642443337737586,1.6829522076277874,0.5505335773396283,0.4955552535707704,0.3687978482265428,0.6836153737170279,0.5304489747240442,0.5143581035150279,0.29357034025210893,0.042083548330933515,,0.34648540177347004
954,ruby-sweep-767,run_cce7f9ae224c3231b1d855350deefce9,0.6174856424331665,1.2648117421825142,5.105035383777898,2.697991156032848,0.5684114239251956,1.8403980060136096,0.9902744097000645,5.043794229722374,2.3248010107391024,0.5684114239251955,1.4693028960278522,0.56618670787506,0.4962413936863727,0.4821437921016505,0.7013336771657396,0.434532634302368,0.5744890818436122,0.24991222284112227,-0.00859625438173191,,0.38397892665188177
